11	τοῖς	ὁ		number=PLURAL|gender=MASCULINE|case=DATIVE	
12	ἐμοῖς	ἐμός	ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
13	ἀνεπτερώθης	ἀναπτερόω	VB	person=PERSON_2|number=SINGULAR|mood=INDICATIVE|voice=PASSIVE	
14	κἀδόκεις	δοκέω	VB	person=PERSON_2|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
15	ὁρᾶν	ὁράω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
16	ἐμέ	ἐγώ	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
1	σκέψαι	σκέπτομαι	VB	person=PERSON_2|number=SINGULAR|mood=IMPERATIVE	
2	τομῇ	τομή	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
3	προσθεῖσα	προστίθημι	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=NOMINATIVE	
4	βόστρυχον	βόστρυχος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
5	τριχὸς	θρίξ	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
6	σαυτῆς	σεαυτοῦ	PRON	number=SINGULAR|gender=FEMININE|case=GENITIVE	
7	ἀδελφοῦ	ἀδελφός	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
8	σύμμετρον	σύμμετρος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
9	τὠμῷ	ἐμός	ADJ	number=SINGULAR|gender=NEUTER|case=DATIVE	
10	κάρᾳ	κάρα	NN	number=SINGULAR|gender=NEUTER|case=DATIVE	
1	ἰδοῦ	εἶδον	VB	person=PERSON_2|number=SINGULAR|mood=IMPERATIVE	
2	δ̓	δέ		_	
3	ὕφασμα	ὕφασμα	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
4	τοῦτο	οὗτος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
5	σῆς	σός	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
6	ἔργον	ἔργον	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
7	χερός	χείρ	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
8	σπάθης	σπάθη	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
9	τε	τε		_	
10	πληγὰς	πληγή	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
11	ἠδὲ	ἠδέ	CONJ	_	
12	θήρειον	θήρειος	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
13	γραφήν	γραφή	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
1	ἔνδον	ἔνδον	ADV	_	
2	γενοῦ	γίγνομαι	VB	person=PERSON_2|number=SINGULAR|mood=IMPERATIVE	
3	χαρᾷ	χαρά	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
4	δὲ	δέ		_	
5	μὴ	μή	CONJ	_	
6	κπλαγῇς	ἐκπλήσσω	CONJ	person=PERSON_2|number=SINGULAR|voice=PASSIVE	
7	φρένας	φρήν	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
1	τοὺς	ὁ		number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
2	φιλτάτους	φίλος	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
3	γὰρ	γάρ		_	
4	οἶδα	οἶδα	VB	person=PERSON_1|number=SINGULAR|tense=PERF|mood=INDICATIVE|voice=ACTIVE	
5	νῷν	ἐγώ	PRON	gender=MASCULINE|case=GENITIVE	
6	ὄντας	εἰμί	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
7	πικρούς	πικρός	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
1	ὦ	ὦ		_	
2	φίλτατον	φίλος	ADJ	number=SINGULAR|gender=NEUTER|case=VOCATIVE	
3	μέλημα	μ́λημα	NN	number=SINGULAR|gender=NEUTER|case=VOCATIVE	
4	δώμασιν	δῶμα	NN	number=PLURAL|gender=NEUTER|case=DATIVE	
5	πατρός	πατήρ	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
6	δακρυτὸς	δακρυτός	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
7	ἐλπὶς	ἐλπίς	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
8	σπέρματος	σπέρμα	NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
9	σωτηρίου	σωτήριος	ADJ	number=SINGULAR|gender=NEUTER|case=GENITIVE	
10	ἀλκῇ	ἀλκή	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
11	πεποιθὼς	πείθω	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
12	δῶμ̓	δῶμα	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
13	ἀνακτήσῃ	ἀνακτάομαι	VB	person=PERSON_2|number=SINGULAR|tense=FUTURE|mood=INDICATIVE	
14	πατρός	πατήρ	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
1	ὦ	ὦ		_	
2	τερπνὸν	τερπνός	ADJ	number=SINGULAR|gender=NEUTER|case=VOCATIVE	
3	ὄμμα	ὄμμα	NN	number=SINGULAR|gender=NEUTER|case=VOCATIVE	
4	τέσσαρας	τέσσαρες	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
5	μοίρας	μοῖρα	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
6	ἔχον	ἔχω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=NEUTER|case=VOCATIVE	
7	ἐμοί	ἐγώ	PRON	number=SINGULAR|gender=FEMININE|case=DATIVE	
1	προσαυδᾶν	προσαυδάω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
2	δ̓	δέ		_	
3	ἐστ̓	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
4	ἀναγκαίως	ἀναγκαῖος	ADV	_	
5	ἔχον	ἔχω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=NEUTER|case=NOMINATIVE	
6	πατέρα	πατήρ	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
7	τε	τε		_	
8	καὶ	καί	CONJ	_	
9	τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
10	μητρὸς	μήτηρ	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
11	ἐς	εἰς	PREP	_	
12	σέ	σύ	PRON	number=SINGULAR|case=ACCUSATIVE	
13	μοι	ἐγώ	PRON	number=SINGULAR|gender=FEMININE|case=DATIVE	
14	ῥέπει	ῥέπω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
15	στέργηθρον	στέργηθρον	NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
1	ἡ	ὁ	PRON	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
2	δὲ	δέ		_	
3	πανδίκως	πάνδικος	ADV	_	
4	ἐχθαίρεται	ἐχθαίρω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
1	καὶ	καί	CONJ	_	
2	τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
3	τυθείσης	θύω	VB	number=SINGULAR|mood=PARTICIPLE|voice=PASSIVE|gender=FEMININE|case=GENITIVE	
4	νηλεῶς	νηλεής	ADV	_	
5	ὁμοσπόρου	ὁμόσπορος	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
1	πιστὸς	πιστός	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	δ̓	δέ		_	
3	ἀδελφὸς	ἀδελφός	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	ἦσθ̓	εἰμί	VB	person=PERSON_2|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
5	ἐμοὶ	ἐγώ	PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
6	σέβας	σέβας	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
7	φέρων	φέρω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
8	μόνος	μόνος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
1	Κράτος	κράτος	NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
2	τε	τε		_	
3	καὶ	καί	CONJ	_	
4	Δίκη	δίκη	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
5	σὺν	σύν	PREP	_	
6	τῷ	ὁ		number=SINGULAR|gender=MASCULINE|case=DATIVE	
7	τρίτῳ	τρίτος	ADJ	number=SINGULAR|gender=MASCULINE|case=DATIVE	
8	πάντων	πᾶς	ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
9	μεγίστῳ	μέγας	ADJ	number=SINGULAR|gender=MASCULINE|case=DATIVE	
10	Ζηνὶ	Ζεύς	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
11	συγγένοιτό	συγγίγνομαι	VB	person=PERSON_3|number=SINGULAR	
12	σοι	σύ	PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
1	Ζεῦ	Ζεύς	NN	number=SINGULAR|gender=MASCULINE|case=VOCATIVE	
2	Ζεῦ	Ζεύς	NN	number=SINGULAR|gender=MASCULINE|case=VOCATIVE	
3	θεωρὸς	θεωρός	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	τῶνδε	ὅδε	PRON	number=PLURAL|gender=NEUTER|case=GENITIVE	
5	πραγμάτων	πρᾶγμα	NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
6	γενοῦ	γίγνομαι	VB	person=PERSON_2|number=SINGULAR|mood=IMPERATIVE	
1	ἰδοῦ	εἶδον	VB	person=PERSON_2|number=SINGULAR|mood=IMPERATIVE	
2	δὲ	δέ		_	
3	γένναν	γέννα	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
4	εὖνιν	εὖνις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
5	αἰετοῦ	ἀετός	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
6	πατρός	πατήρ	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
7	θανόντος	θνήσκω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=GENITIVE	
8	ἐν	ἐν	PREP	_	
9	πλεκταῖσι	πλεκτή	NN	number=PLURAL|gender=FEMININE|case=DATIVE	
10	καὶ	καί	CONJ	_	
11	σπειράμασιν	σπείραμα	NN	number=PLURAL|gender=NEUTER|case=DATIVE	
12	δεινῆς	δεινός	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
13	ἐχίδνης	ἔχιδνα	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
1	τοὺς	ὁ		number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
2	δ̓	δέ		_	
3	ἀπωρφανισμένους	ἀπορφανίζομαι	VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|gender=MASCULINE|case=ACCUSATIVE	
4	νῆστις	νῆστις	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
5	πιέζει	πιέζω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
6	λιμός	λιμός	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
1	οὐ	οὐ	ADV	_	
2	γὰρ	γάρ		_	
3	ἐντελεῖς	ἐντελής	ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
4	θήραν	θήρα	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
5	πατρῴαν	πατρῷος	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
6	προσφέρειν	προσφέρω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
7	σκηνήμασιν	σκήνημα	NN	number=PLURAL|gender=NEUTER|case=DATIVE	
1	οὕτω	οὕτως	ADV	_	
2	δὲ	δέ		_	
3	κἀμὲ	ἐγώ	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
4	τήνδε	ὅδε	PRON	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
5	τ̓	τε		_	
6	Ἠλέκτραν	Ἠλέκτρα	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
7	λέγω	λέγω	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
8	ἰδεῖν	εἶδον	VB	mood=INFINITIVE|voice=ACTIVE	
9	πάρεστί	πάρειμι	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
10	σοι	σύ	PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
11	πατροστερῆ	πατροστερής	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
12	γόνον	γόνος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
13	ἄμφω	ἄμφω	ADJ	gender=MASCULINE|case=NOMINATIVE	
14	φυγὴν	φυγή	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
15	ἔχοντε	ἔχω	VB	tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=NEUTER|case=NOMINATIVE	
16	τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
17	αὐτὴν	αὐτός	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
18	δόμων	δόμος	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
1	καὶ	καί	CONJ	_	
2	τοῦ	ὁ		number=SINGULAR|gender=MASCULINE|case=GENITIVE	
3	θυτῆρος	θυτήρ	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
4	καί	καί	CONJ	_	
5	σε	σύ	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
6	τιμῶντος	τιμάω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=GENITIVE	
7	μέγα	μέγας	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
8	πατρὸς	πατήρ	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
9	νεοσσοὺς	νεοσσός	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
10	τούσδ̓	ὅδε	PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
11	ἀποφθείρας	ἀποφθείρω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
12	πόθεν	πόθεν	ADV	_	
13	ἕξεις	ἔχω	VB	person=PERSON_2|number=SINGULAR|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
14	ὁμοίας	ὁμοῖος	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
15	χειρὸς	χείρ	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
16	εὔθοινον	εὔθοινος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
17	γέρας	γέρας	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
1	οὔ	οὔτε	ADV	_	
2	τ̓	τε		_	
3	αἰετοῦ	ἀετός	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
4	γένεθλ̓	γένεθλον	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
5	ἀποφθείρας	ἀποφθείρω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
6	πάλιν	πάλιν	ADV	_	
7	πέμπειν	πέμπω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
8	ἔχοις	ἔχω	VB	person=PERSON_2|number=SINGULAR|tense=PR|voice=ACTIVE	
9	ἂν	ἄν		_	
10	σήματ̓	σῆμα	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
11	εὐπιθῆ	εὐπιθής	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
12	βροτοῖς	βροτός	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
1	οὔ	οὔτε	ADV	_	
2	τ̓	τε		_	
3	ἀρχικός	ἀρχικός	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	σοι	σύ	PRON	number=SINGULAR|case=DATIVE	
5	πᾶς	πᾶς	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
6	ὅδ̓	ὅδε	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
7	αὐανθεὶς	αὐαίνω	VB	number=SINGULAR|mood=PARTICIPLE|voice=PASSIVE|gender=MASCULINE|case=NOMINATIVE	
8	πυθμὴν	πυθμήν	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
9	βωμοῖς	βωμός	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
10	ἀρήξει	ἀρήγω	VB	person=PERSON_3|number=SINGULAR|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
11	βουθύτοις	βούθυτος	ADJ	number=PLURAL|gender=NEUTER|case=DATIVE	
12	ἐν	ἐν	PREP	_	
13	ἤμασιν	ἦμαρ	NN	number=PLURAL|gender=NEUTER|case=DATIVE	
1	κόμιζ̓	κομίζω	VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=IMPERATIVE|voice=ACTIVE	
2	ἀπὸ	ἀπό	PREP	_	
3	σμικροῦ	μικρός	ADJ	number=SINGULAR|gender=NEUTER|case=GENITIVE	
4	δ̓	δέ		_	
5	ἂν	ἄν		_	
6	ἄρειας	αἴρω	VB	person=PERSON_2|number=SINGULAR|voice=ACTIVE	
7	μέγαν	μέγας	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
8	δόμον	δόμος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
9	δοκοῦντα	δοκέω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
10	κάρτα	κάρτα	ADV	_	
11	νῦν	νῦν	ADV	_	
12	πεπτωκέναι	πίπτω	VB	tense=PERF|mood=INFINITIVE|voice=ACTIVE	
1	ὦ	ὦ		_	
2	παῖδες	παῖς	NN	number=PLURAL|gender=MASCULINE|case=VOCATIVE	
3	ὦ	ὦ		_	
4	σωτῆρες	σωτήρ	NN	number=PLURAL|gender=MASCULINE|case=VOCATIVE	
5	ἑστίας	ἑστία	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
6	πατρός	πατήρ	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
7	σιγᾶθ̓	σιγάω	VB	person=PERSON_2|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
8	ὅπως	ὅπως	CONJ	_	
9	μὴ	μή	CONJ	_	
10	πεύσεταί	πυνθάνομαι	VB	person=PERSON_3|number=SINGULAR|tense=FUTURE|mood=INDICATIVE	
11	τις	τις	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
12	ὦ	ὦ		_	
13	τέκνα	τέκνον	NN	number=PLURAL|gender=NEUTER|case=VOCATIVE	
14	γλώσσης	γλῶσσα	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
15	χάριν	χάρις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
16	δὲ	δέ		_	
17	πάντ̓	πᾶς	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
18	ἀπαγγείλῃ	ἀπαγγέλλω	VB	person=PERSON_3|number=SINGULAR|mood=SUBJUNCTIVE|voice=ACTIVE	
19	τάδε	ὅδε	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
20	πρὸς	πρός	PREP	_	
21	τοὺς	ὁ		number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
22	κρατοῦντας	κρατέω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
1	οὓς	ὅς	PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
2	ἴδοιμ̓	εἶδον	VB	person=PERSON_1|number=SINGULAR|voice=ACTIVE	
3	ἐγώ	ἐγώ	PRON	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
4	ποτε	ποτέ		_	
5	θανόντας	θνήσκω	VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
6	ἐν	ἐν	PREP	_	
7	κηκῖδι	κηκίς	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
8	πισσήρει	πισσήρης	ADJ	number=SINGULAR|gender=FEMININE|case=DATIVE	
9	φλογός	φλόξ	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
1	οὔτοι	οὔτοι	ADV	_	
2	προδώσει	προδίδωμι	VB	person=PERSON_3|number=SINGULAR|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
3	Λοξίου	Λοξίας	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
4	μεγασθενὴς	μεγασθενής	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
5	χρησμὸς	χρησμός	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
6	κελεύων	κελεύω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
7	τόνδε	ὅδε	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
8	κίνδυνον	κίνδυνος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
9	περᾶν	περάω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
10	κἀξορθιάζων	ἐξορθιάζω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
11	πολλὰ	πολύς	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
12	καὶ	καί	CONJ	_	
13	δυσχειμέρους	δυσχείμερος	ADJ	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
14	ἄτας	ἄτη	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
15	ὑφ̓	ὑπό	PREP	_	
16	ἧπαρ	ἧπαρ	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
17	θερμὸν	θερμός	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
18	ἐξαυδώμενος	ἐξαυδάω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
19	εἰ	εἰ	CONJ	_	
20	μὴ	μή		_	
21	μέτειμι	μέτειμι	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
22	τοῦ	ὁ		number=SINGULAR|gender=MASCULINE|case=GENITIVE	
23	πατρὸς	πατήρ	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
24	τοὺς	ὁ		number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
25	αἰτίους	αἴτιος	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
1	τρόπον	τρόπος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
2	τὸν	ὁ		number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
3	αὐτὸν	αὐτός	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
4	ἀνταποκτεῖναι	ἀνταποκτείνω	VB	mood=INFINITIVE|voice=ACTIVE	
5	λέγων	λέγω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
6	ἀποχρημάτοισι	ἀποχρήματος	ADJ	number=PLURAL|gender=FEMININE|case=DATIVE	
7	ζημίαις	ζημία	NN	number=PLURAL|gender=FEMININE|case=DATIVE	
8	ταυρούμενον	ταυρόομαι	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=ACCUSATIVE	
1	αὐτὸν	αὐτός	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
2	δ̓	δέ		_	
3	ἔφασκε	φάσκω	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
4	τῇ	ὁ		number=SINGULAR|gender=FEMININE|case=DATIVE	
5	φίλῃ	φίλος	ADJ	number=SINGULAR|gender=FEMININE|case=DATIVE	
6	ψυχῇ	ψυχή	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
7	τάδε	ὅδε	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
8	τείσειν	τίνω	VB	tense=FUTURE|mood=INFINITIVE|voice=ACTIVE	
9	μ̓	ἐγώ	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
10	ἔχοντα	ἔχω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
11	πολλὰ	πολύς	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
12	δυστερπῆ	δυστερπής	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
13	κακά	κακός	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
1	τὰ	ὁ		number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
2	μὲν	μέν		_	
3	γὰρ	γάρ		_	
4	ἐκ	ἐκ	PREP	_	
5	γῆς	γῆ	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
6	δυσφρόνων	δύσφρων	ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
7	μηνίματα	μήνιμα	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
8	βροτοῖς	βροτός	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
9	πιφαύσκων	πιφαύσκω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
10	εἶπε	εἶπον	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
11	τὰς	ὁ		number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
12	δ̓	δέ		_	
13	αἰνῶν	αἰνέω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
14	νόσους	νόσος	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
15	σαρκῶν	σάρξ	NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
16	ἐπαμβατῆρας	ἐπαμβατήρ	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
17	ἀγρίαις	ἄγριος	ADJ	number=PLURAL|gender=FEMININE|case=DATIVE	
18	γνάθοις	γνάθος	NN	number=PLURAL|gender=FEMININE|case=DATIVE	
19	λειχῆνας	λειχήν	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
20	ἐξέσθοντας	ἐξέσθω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
21	ἀρχαίαν	ἀρχαῖος	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
