7	τύχης	τύχη	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
8	ἡμῖν	ἐγώ	PRON	person=PERSON_1|number=PLURAL|gender=MASCULINE|case=DATIVE	
9	ἥπερ	ὅς	PRON	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
10	ἀεὶ	ἀεί	ADV	_	
11	βέλτιον	βελτίων	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE|degree=COMPARATIVE	
12	ἢ	ἤ1	CONJ	_	
13	ἡμεῖς	ἐγώ	PRON	person=PERSON_1|number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
14	ἡμῶν	ἐγώ	PRON	person=PERSON_1|number=PLURAL|gender=MASCULINE|case=GENITIVE	
15	αὐτῶν	αὐτός	ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
16	ἐπιμελούμεθα	ἐπιμελέομαι	VB	person=PERSON_1|number=PLURAL|tense=PR|mood=INDICATIVE	
17	καὶ	καί	ADV	_	
18	τοῦτʼ	οὗτος	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
19	ἐξεργάσαιτο	ἐξεργάζομαι	VB	person=PERSON_3|number=SINGULAR	
20	ἴσθʼ	οἶδα	VB	person=PERSON_2|number=PLURAL|tense=PERF|mood=IMPERATIVE|voice=ACTIVE	
21	ὅτι	ὅτι2	CONJ	_	
22	πλησίον	πλησίος	ADV	_	
23	μὲν	μέν	ADV	_	
24	ὄντες	εἰμί	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
25	ἅπασιν	ἅπας	ADJ	number=PLURAL|gender=NEUTER|case=DATIVE	
26	ἂν	ἄν1	ADV	_	
27	τοῖς	ὁ		number=PLURAL|gender=NEUTER|case=DATIVE	
28	πράγμασιν	πρᾶγμα	NN	number=PLURAL|gender=NEUTER|case=DATIVE	
29	τεταραγμένοις	ταράσσω	VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|gender=NEUTER|case=DATIVE	
30	ἐπιστάντες	ἐφίστημι	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
31	ὅπως	ὅπως	CONJ	_	
32	βούλεσθε	βούλομαι	VB	person=PERSON_2|number=PLURAL|tense=PR|mood=INDICATIVE	
33	διοικήσαισθε	διοικέω	VB	person=PERSON_2|number=PLURAL	
34	ὡς	ὡς	CONJ	_	
35	δὲ	δέ	CONJ	_	
36	νῦν	νῦν	ADV	_	
37	ἔχετε	ἔχω	VB	person=PERSON_2|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
38	οὐ	οὐ	ADV	_	
39	-δὲ	δέ	ADV	_	
40	διδόντων	δίδωμι	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=GENITIVE	
41	τῶν	ὁ		number=PLURAL|gender=MASCULINE|case=GENITIVE	
42	καιρῶν	καιρός	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
43	Ἀμφίπολιν	Ἀμφίπολις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
44	δέξασθαι	δέχομαι	VB	mood=INFINITIVE	
45	δύναισθʼ	δύναμαι	VB	person=PERSON_2|number=PLURAL|tense=PR	
46	ἄν	ἄν1	ADV	_	
47	ἀπηρτημένοι	ἀπαρτάω	VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
48	καὶ	καί	ADV	_	
49	ταῖς	ὁ		number=PLURAL|gender=FEMININE|case=DATIVE	
50	παρασκευαῖς	παρασκευή	NN	number=PLURAL|gender=FEMININE|case=DATIVE	
51	καὶ	καί	CONJ	_	
52	ταῖς	ὁ		number=PLURAL|gender=FEMININE|case=DATIVE	
53	γνώμαις	γνώμη	NN	number=PLURAL|gender=FEMININE|case=DATIVE	
1	ὡς	ὡς	CONJ	_	
2	μὲν	μέν	ADV	_	
3	οὖν	οὖν	ADV	_	
4	δεῖ	δεῖ	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
5	τὰ	ὁ		number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
6	προσήκοντα	προσήκω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=NEUTER|case=ACCUSATIVE	
7	ποιεῖν	ποιέω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
8	ἐθέλοντας	ἐθέλω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
9	ὑπάρχειν	ὑπάρχω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
10	ἅπαντας	ἅπας	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
11	ἑτοίμως	ἑτοῖμος	ADV	_	
12	ὡς	ὡς	ADV	_	
13	ἐγνωκότων	γιγνώσκω	VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=GENITIVE	
14	ὑμῶν	σύ	PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
15	καὶ	καί	CONJ	_	
16	πεπεισμένων	πείθω	VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|gender=MASCULINE|case=GENITIVE	
17	παύομαι	παύω	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE	
18	λέγων	λέγω3	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
1	τὸν	ὁ		number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
2	δὲ	δέ	ADV	_	
3	τρόπον	τρόπος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
4	τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
5	παρασκευῆς	παρασκευή	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
6	ἣν	ὅς	PRON	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
7	ἀπαλλάξαι	ἀπαλλαξείω	VB	mood=INFINITIVE|voice=ACTIVE	
8	ἂν	ἄν1	ADV	_	
9	τῶν	ὁ		number=PLURAL|gender=NEUTER|case=GENITIVE	
10	τοιούτων	τοιοῦτος	ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
11	πραγμάτων	πρᾶγμα	NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
12	ὑμᾶς	σύ	PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
13	οἴομαι	οἴομαι	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE	
14	καὶ	καί	ADV	_	
15	τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
16	πλῆθος	πλῆθος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
17	ὅσον	ὅσος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
18	καὶ	καί	ADV	_	
19	πόρους	πόρος	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
20	οὕστινας	ὅστις	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
21	χρημάτων	χρῆμα	NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
22	καὶ	καί	CONJ	_	
23	τἄλλʼ	ἄλλος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
24	ὡς	ὡς	CONJ	_	
25	ἄν	ἄν1	ADV	_	
26	μοι	ἐγώ	PRON	person=PERSON_1|number=SINGULAR|gender=MASCULINE|case=DATIVE	
27	βέλτιστα	βέλτιστος	ADJ	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
28	καὶ	καί	CONJ	_	
29	τάχιστα	τάχιστος	ADJ	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
30	δοκεῖ	δοκέω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
31	παρασκευασθῆναι	παρασκευάζω	VB	mood=INFINITIVE|voice=PASSIVE	
32	καὶ	καί	ADV	_	
33	δὴ	δή	ADV	_	
34	πειράσομαι	πειράω	VB	person=PERSON_1|number=SINGULAR|tense=FUTURE|mood=INDICATIVE	
35	λέγειν	λέγω3	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
36	δεηθεὶς	δέω2	VB	number=SINGULAR|mood=PARTICIPLE|voice=PASSIVE|gender=MASCULINE|case=NOMINATIVE	
37	ὑμῶν	σύ	PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
38	ὦ	ὦ		_	
39	ἄνδρες	ἀνήρ	NN	number=PLURAL|gender=MASCULINE|case=VOCATIVE	
40	Ἀθηναῖοι	Ἀθηναῖος	ADJ	number=PLURAL|gender=MASCULINE|case=VOCATIVE	
41	τοσοῦτον	τοσοῦτος	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
1	ἐπειδὰν	ἐπειδάν	CONJ	_	
2	ἅπαντʼ	ἅπας	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
3	ἀκούσητε	ἀκούω	VB	person=PERSON_2|number=PLURAL|mood=SUBJUNCTIVE|voice=ACTIVE	
4	κρίνατε	κρίνω	VB	person=PERSON_2|number=PLURAL|mood=IMPERATIVE|voice=ACTIVE	
5	μὴ	μή	ADV	_	
6	πρότερον	πρότερος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
7	προλαμβάνετε	προλαμβάνω	VB	person=PERSON_2|number=PLURAL|tense=PR|mood=IMPERATIVE|voice=ACTIVE	
1	μηδʼ	μηδέ	ADV	_	
2	ἂν	ἐάν	CONJ	_	
3	ἐξ	ἐκ	PREP	_	
4	ἀρχῆς	ἀρχή	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
5	δοκῶ	δοκέω	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
6	τινι	τις	PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
7	καινὴν	καινός	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
8	παρασκευὴν	παρασκευή	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
9	λέγειν	λέγω3	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
10	ἀναβάλλειν	ἀναβάλλω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
11	με	ἐγώ	PRON	person=PERSON_1|number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
12	τὰ	ὁ		number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
13	πράγμαθʼ	πράγμα	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
14	ἡγείσθω	ἡγέομαι	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=IMPERATIVE	
1	οὐ	οὐ	ADV	_	
2	γὰρ	γάρ	ADV	_	
3	οἱ	ὁ		number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
4	ταχὺ	ταχύς	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
5	καὶ	καί	CONJ	_	
6	τήμερον	σήμερον	ADV	_	
7	εἰπόντες	εἶπον	VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
8	μάλιστʼ	μάλιστα	ADV	_	
9	εἰς	εἰς	PREP	_	
10	δέον	δεῖ	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=NEUTER|case=ACCUSATIVE	
11	λέγουσιν	λέγω3	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
12	οὐ	οὐ	ADV	_	
13	γὰρ	γάρ	ADV	_	
14	ἂν	ἄν1	ADV	_	
15	τά	ὁ		number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
16	γʼ	γέ	ADV	_	
17	ἤδη	ἤδη	ADV	_	
18	γεγενημένα	γίγνομαι	VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|gender=NEUTER|case=ACCUSATIVE	
19	τῇ	ὁ		number=SINGULAR|gender=FEMININE|case=DATIVE	
20	νυνὶ	νυνί	ADV	_	
21	βοηθείᾳ	βοήθεια	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
22	κωλῦσαι	κωλύω	VB	mood=INFINITIVE|voice=ACTIVE	
23	δυνηθεῖμεν	δύναμαι	VB	person=PERSON_1|number=PLURAL|voice=PASSIVE	
24	ἀλλʼ	ἀλλά	CONJ	_	
25	ὃς	ὅς	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
26	ἂν	ἄν1	ADV	_	
27	δείξῃ	δείκνυμι	VB	person=PERSON_3|number=SINGULAR|mood=SUBJUNCTIVE|voice=ACTIVE	
28	τίς	τις	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
29	πορισθεῖσα	πορίζω	VB	number=SINGULAR|mood=PARTICIPLE|voice=PASSIVE|gender=FEMININE|case=NOMINATIVE	
30	παρασκευὴ	παρασκευή	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
31	καὶ	καί	ADV	_	
32	πόση	πόσος	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
33	καὶ	καί	CONJ	_	
34	πόθεν	ποθεν	ADV	_	
35	διαμεῖναι	διαμένω	VB	mood=INFINITIVE|voice=ACTIVE	
36	δυνήσεται	δύναμαι	VB	person=PERSON_3|number=SINGULAR|mood=SUBJUNCTIVE	
37	ἕως	ἕως	CONJ	_	
38	ἂν	ἄν1	ADV	_	
39	ἢ	ἤ1	ADV	_	
40	διαλυσώμεθα	διαλύω	VB	person=PERSON_1|number=PLURAL|mood=SUBJUNCTIVE	
41	πεισθέντες	πείθω	VB	number=PLURAL|mood=PARTICIPLE|voice=PASSIVE|gender=MASCULINE|case=NOMINATIVE	
42	τὸν	ὁ		number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
43	πόλεμον	πόλεμος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
44	ἢ	ἤ1	CONJ	_	
45	περιγενώμεθα	περιγίγνομαι	VB	person=PERSON_1|number=PLURAL|mood=SUBJUNCTIVE	
46	τῶν	ὁ		number=PLURAL|gender=MASCULINE|case=GENITIVE	
47	ἐχθρῶν	ἐχθρός	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
1	οὕτω	οὕτως	ADV	_	
2	γὰρ	γάρ	ADV	_	
3	οὐκέτι	οὐκέτι	ADV	_	
4	τοῦ	ὁ		number=SINGULAR|gender=NEUTER|case=GENITIVE	
5	λοιποῦ	λοιπός	ADJ	number=SINGULAR|gender=NEUTER|case=GENITIVE	
6	πάσχοιμεν	πάσχω	VB	person=PERSON_1|number=PLURAL|tense=PR|voice=ACTIVE	
7	ἂν	ἄν1	ADV	_	
8	κακῶς	κακός	ADV	degree=POSITIVE	
1	οἶμαι	οἴομαι	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE	
2	τοίνυν	τοίνυν	ADV	_	
3	ἐγὼ	ἐγώ	PRON	person=PERSON_1|number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	ταῦτα	οὗτος	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
5	λέγειν	λέγω3	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
6	ἔχειν	ἔχω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
7	μὴ	μή	ADV	_	
8	κωλύων	κωλύω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
9	εἴ	εἰ	CONJ	_	
10	τις	τις	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
11	ἄλλος	ἄλλος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
12	ἐπαγγέλλεταί	ἐπαγγέλλω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
13	τι	τις	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
1	ἡ	ὁ		number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
2	μὲν	μέν	ADV	_	
3	οὖν	οὖν	ADV	_	
4	ὑπόσχεσις	ὑπόσχεσις	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
5	οὕτω	οὕτως	ADV	_	
6	μεγάλη	μέγας	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
7	τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
8	δὲ	δέ	CONJ	_	
9	πρᾶγμʼ	πρᾶγμα	NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
10	ἤδη	ἤδη	ADV	_	
11	τὸν	ὁ		number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
12	ἔλεγχον	ἔλεγχος2	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
13	δώσει	δίδωμι	VB	person=PERSON_3|number=SINGULAR|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
14	ἐστιν	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	κριταὶ	κριτής	NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
2	δʼ	δέ	ADV	_	
3	ὑμεῖς	σύ	PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
4	ἔσεσθε	εἰμί	VB	person=PERSON_2|number=PLURAL|tense=FUTURE|mood=INDICATIVE	
1	πρῶτον	πρῶτος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
2	μὲν	μέν	ADV	_	
3	τοίνυν	τοίνυν	ADV	_	
4	ὦ	ὦ		_	
5	ἄνδρες	ἀνήρ	NN	number=PLURAL|gender=MASCULINE|case=VOCATIVE	
6	Ἀθηναῖοι	Ἀθηναῖος	ADJ	number=PLURAL|gender=MASCULINE|case=VOCATIVE	
7	τριήρεις	τριήρης	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
8	πεντήκοντα	πεντήκοντα	ADJ	_	
9	παρασκευάσασθαι	παρασκευάζω	VB	mood=INFINITIVE	
10	φημὶ	φημί	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
11	δεῖν	δεῖ	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
12	εἶτʼ	εἶτα	CONJ	_	
13	αὐτοὺς	αὐτός	PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
14	οὕτω	οὕτως	ADV	_	
15	τὰς	ὁ		number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
16	γνώμας	γνώμη	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
17	ἔχειν	ἔχω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
18	ὡς	ὡς	CONJ	_	
19	ἐάν	ἐάν	CONJ	_	
20	τι	τις	PRON	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
21	δέῃ	δεῖ	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
22	πλευστέον	πλευστέος	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
23	εἰς	εἰς	PREP	_	
24	ταύτας	οὗτος	PRON	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
25	αὐτοῖς	αὐτός	PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
26	ἐμβᾶσιν	ἐμβαίνω	VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=DATIVE	
1	πρὸς	πρός	PREP	_	
2	δὲ	δέ	ADV	_	
3	τούτοις	οὗτος	ADJ	number=PLURAL|gender=NEUTER|case=DATIVE	
4	τοῖς	ὁ		number=PLURAL|gender=MASCULINE|case=DATIVE	
5	ἡμίσεσιν	ἥμισυς	ADJ	number=PLURAL|gender=NEUTER|case=DATIVE	
6	τῶν	ὁ		number=PLURAL|gender=MASCULINE|case=GENITIVE	
7	ἱππέων	ἱππεύς	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
8	ἱππαγωγοὺς	ἱππαγωγός	ADJ	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
9	τριήρεις	τριήρης	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
10	καὶ	καί	CONJ	_	
11	πλοῖʼ	πλοῖον	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
12	ἱκανὰ	ἱκανός	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
13	εὐτρεπίσαι	εὐτρεπίζω	VB	mood=INFINITIVE|voice=ACTIVE	
14	κελεύω	κελεύω	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	ταῦτα	οὗτος	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
2	μὲν	μέν	ADV	_	
3	οἶμαι	οἴομαι	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE	
4	δεῖν	δεῖ	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
5	ὑπάρχειν	ὑπάρχω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
6	ἐπὶ	ἐπί	PREP	_	
7	τὰς	ὁ		number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
8	ἐξαίφνης	ἐξαίφνης	ADV	_	
9	ταύτας	οὗτος	ADJ	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
10	ἀπὸ	ἀπό	PREP	_	
11	τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
12	οἰκείας	οἰκεῖος	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
13	χώρας	χώρα	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
14	αὐτοῦ	αὐτός	PRON	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
15	στρατείας	στρατεία	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
16	εἰς	εἰς	PREP	_	
17	Πύλας	Πύλης	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
18	καὶ	καί	ADV	_	
19	Χερρόνησον	Χερσόνησος	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
20	καὶ	καί	ADV	_	
21	Ὄλυνθον	Ὄλυνθος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
22	καὶ	καί	CONJ	_	
23	ὅποι	ὅποι	ADV	_	
24	βούλεται	βούλομαι	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
1	δεῖ	δεῖ	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
2	γὰρ	γάρ	ADV	_	
3	ἐκείνῳ	ἐκεῖνος	PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
4	τοῦτʼ	οὗτος	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
5	ἐν	ἐν	PREP	_	
6	τῇ	ὁ		number=SINGULAR|gender=FEMININE|case=DATIVE	
7	γνώμῃ	γνώμη	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
8	παραστῆσαι	παρίστημι	VB	mood=INFINITIVE|voice=ACTIVE	
9	ὡς	ὡς	CONJ	_	
10	ὑμεῖς	σύ	PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
11	ἐκ	ἐκ	PREP	_	
12	τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
13	ἀμελείας	ἀμέλεια	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
14	ταύτης	οὗτος	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
15	τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
16	ἄγαν	ἄγαν	ADV	_	
17	ὥσπερ	ὥσπερ	CONJ	_	
18	εἰς	εἰς	PREP	_	
19	Εὔβοιαν	Εὔβοια	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
20	καὶ	καί	ADV	_	
21	πρότερόν	πρότερος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
22	ποτέ	ποτέ	ADV	_	
23	φασιν	φημί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
24	εἰς	εἰς	PREP	_	
25	Ἁλίαρτον	Ἁλίαρτος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
26	καὶ	καί	CONJ	_	
27	τὰ	ὁ		number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
28	τελευταῖα	τελευταῖος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
29	πρώην	πρώην	ADV	_	
30	εἰς	εἰς	PREP	_	
31	Πύλας	Πύλης	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
32	ἴσως	ἴσως	ADV	_	
33	ἂν	ἄν1	ADV	_	
34	ὁρμήσαιτε	ὁρμάω	VB	person=PERSON_2|number=PLURAL|voice=ACTIVE	
35	οὔτοι	οὔτοι	ADV	_	
36	παντελῶς	παντελής	ADV	_	
37	οὐδʼ	οὐδʼ	CONJ	_	
38	εἰ	εἰ	CONJ	_	
39	μὴ	μή	ADV	_	
40	ποιήσαιτʼ	ποιέω	VB	person=PERSON_3|number=SINGULAR	
41	ἂν	ἄν1	ADV	_	
42	τοῦτο	οὗτος	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
43	ὡς	ὡς	CONJ	_	
44	ἔγωγέ	ἐγώ	PRON	person=PERSON_1|number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
45	φημι	φημί	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
46	δεῖν	δεῖ	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
47	εὐκαταφρόνητόν	εὐκαταφρόνητος	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
48	ἐστιν	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
49	ἵνʼ	ἵνα	CONJ	_	
50	ἢ	ἤ1	ADV	_	
51	διὰ	διά	PREP	_	
52	τὸν	ὁ		number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
53	φόβον	φόβος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
54	εἰδὼς	οἶδα	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
55	εὐτρεπεῖς	εὐτρεπής	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
56	ὑμᾶς	σύ	PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
57	εἴσεται	οἶδα	VB	person=PERSON_3|number=SINGULAR|tense=FUTURE|mood=INDICATIVE	
58	γὰρ	γάρ	ADV	_	
59	ἀκριβῶς	ἀκριβῶς	ADV	_	
60	εἰσὶ	εἰμί	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
61	γάρ	γάρ	ADV	_	
62	εἰσὶν	εἰμί	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
63	οἱ	ὁ		number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
64	πάντʼ	πᾶς	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
